id,room_id,date,block_type,booking_id,current_rate,channel,min_stay_active,min_stay_nights,floor_rate,channel_partner,offer_id
E07_2026-04-21,E07,2026-04-21,EMPTY,,1500,OTA,f,1,0,,
E07_2026-04-22,E07,2026-04-22,EMPTY,,1500,OTA,f,1,0,,
E07_2026-04-23,E07,2026-04-23,EMPTY,,1500,OTA,f,1,0,,
E07_2026-04-24,E07,2026-04-24,EMPTY,,1500,OTA,f,1,0,,
E07_2026-04-25,E07,2026-04-25,EMPTY,,1500,OTA,f,1,0,,
E07_2026-04-26,E07,2026-04-26,EMPTY,,1500,OTA,f,1,0,,
E07_2026-04-27,E07,2026-04-27,EMPTY,,1500,OTA,f,1,0,,
E07_2026-04-28,E07,2026-04-28,EMPTY,,1500,OTA,f,1,0,,
E07_2026-04-29,E07,2026-04-29,EMPTY,,1500,OTA,f,1,0,,
E07_2026-04-30,E07,2026-04-30,EMPTY,,1500,OTA,f,1,0,,
E07_2026-05-01,E07,2026-05-01,EMPTY,,1500,OTA,f,1,0,,
E07_2026-05-02,E07,2026-05-02,EMPTY,,1500,OTA,f,1,0,,
E07_2026-05-03,E07,2026-05-03,EMPTY,,1500,OTA,f,1,0,,
E07_2026-05-04,E07,2026-05-04,EMPTY,,1500,OTA,f,1,0,,
E07_2026-05-05,E07,2026-05-05,EMPTY,,1500,OTA,f,1,0,,
E07_2026-05-06,E07,2026-05-06,EMPTY,,1500,OTA,f,1,0,,
E07_2026-05-07,E07,2026-05-07,EMPTY,,1500,OTA,f,1,0,,
E07_2026-05-08,E07,2026-05-08,EMPTY,,1500,OTA,f,1,0,,
E07_2026-05-09,E07,2026-05-09,EMPTY,,1500,OTA,f,1,0,,
E08_2026-04-11,E08,2026-04-11,EMPTY,,1500,OTA,f,1,0,,
E08_2026-04-12,E08,2026-04-12,EMPTY,,1500,OTA,f,1,0,,
E08_2026-04-13,E08,2026-04-13,EMPTY,,1500,OTA,f,1,0,,
E08_2026-04-14,E08,2026-04-14,EMPTY,,1500,OTA,f,1,0,,
E08_2026-04-15,E08,2026-04-15,EMPTY,,1500,OTA,f,1,0,,
E08_2026-04-20,E08,2026-04-20,SOFT,00880000,1500,OTA,f,1,0,,
E08_2026-04-16,E08,2026-04-16,EMPTY,,1500,OTA,f,1,0,,
E08_2026-04-17,E08,2026-04-17,EMPTY,,1500,OTA,f,1,0,,
E08_2026-04-18,E08,2026-04-18,EMPTY,,1500,OTA,f,1,0,,
E08_2026-04-19,E08,2026-04-19,EMPTY,,1500,OTA,f,1,0,,
E08_2026-04-21,E08,2026-04-21,EMPTY,,1500,OTA,f,1,0,,
E08_2026-04-22,E08,2026-04-22,EMPTY,,1500,OTA,f,1,0,,
E08_2026-04-23,E08,2026-04-23,EMPTY,,1500,OTA,f,1,0,,
E08_2026-04-24,E08,2026-04-24,EMPTY,,1500,OTA,f,1,0,,
E08_2026-04-25,E08,2026-04-25,EMPTY,,1500,OTA,f,1,0,,
E08_2026-04-26,E08,2026-04-26,EMPTY,,1500,OTA,f,1,0,,
E08_2026-04-27,E08,2026-04-27,EMPTY,,1500,OTA,f,1,0,,
E08_2026-04-28,E08,2026-04-28,EMPTY,,1500,OTA,f,1,0,,
E08_2026-04-29,E08,2026-04-29,EMPTY,,1500,OTA,f,1,0,,
E08_2026-04-30,E08,2026-04-30,EMPTY,,1500,OTA,f,1,0,,
E08_2026-05-01,E08,2026-05-01,EMPTY,,1500,OTA,f,1,0,,
E08_2026-05-02,E08,2026-05-02,EMPTY,,1500,OTA,f,1,0,,
E08_2026-05-03,E08,2026-05-03,EMPTY,,1500,OTA,f,1,0,,
E08_2026-05-04,E08,2026-05-04,EMPTY,,1500,OTA,f,1,0,,
E08_2026-05-05,E08,2026-05-05,EMPTY,,1500,OTA,f,1,0,,
E08_2026-05-06,E08,2026-05-06,EMPTY,,1500,OTA,f,1,0,,
E08_2026-05-07,E08,2026-05-07,EMPTY,,1500,OTA,f,1,0,,
E08_2026-05-08,E08,2026-05-08,EMPTY,,1500,OTA,f,1,0,,
E08_2026-05-09,E08,2026-05-09,EMPTY,,1500,OTA,f,1,0,,
E08_2026-06-01,E08,2026-06-01,SOFT,5129F4A6,1480,DIRECT,f,1,0,,
E08_2026-06-03,E08,2026-06-03,SOFT,27A501E0,1600,DIRECT,f,1,0,,
E08_2026-06-04,E08,2026-06-04,SOFT,27A501E0,1600,DIRECT,f,1,0,,
E08_2026-06-05,E08,2026-06-05,SOFT,27A501E0,1600,DIRECT,f,1,0,,
E08_2026-06-07,E08,2026-06-07,SOFT,CA2049F3,1470,OTA,f,1,0,Expedia,
E08_2026-06-12,E08,2026-06-12,SOFT,00A6F371,1560,DIRECT,f,1,0,,
E08_2026-06-13,E08,2026-06-13,SOFT,00A6F371,1560,DIRECT,f,1,0,,
E08_2026-06-14,E08,2026-06-14,SOFT,911BE685,1560,DIRECT,f,1,0,,
E08_2026-06-16,E08,2026-06-16,SOFT,B687D41A,1410,OTA,f,1,0,Booking.com,
E08_2026-06-18,E08,2026-06-18,SOFT,5021CB42,1530,DIRECT,f,1,0,,
E08_2026-06-19,E08,2026-06-19,SOFT,5021CB42,1530,DIRECT,f,1,0,,
E08_2026-06-20,E08,2026-06-20,SOFT,5021CB42,1530,DIRECT,f,1,0,,
E08_2026-06-22,E08,2026-06-22,SOFT,3620782D,1490,OTA,f,1,0,Orbitz,
E08_2026-06-26,E08,2026-06-26,SOFT,6E9851AB,1390,OTA,f,1,0,Expedia,
E08_2026-06-27,E08,2026-06-27,SOFT,6E9851AB,1390,OTA,f,1,0,Expedia,
E08_2026-06-29,E08,2026-06-29,SOFT,974732E6,1530,DIRECT,f,1,0,,
E09_2026-04-10,E09,2026-04-10,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-11,E09,2026-04-11,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-12,E09,2026-04-12,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-13,E09,2026-04-13,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-14,E09,2026-04-14,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-15,E09,2026-04-15,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-16,E09,2026-04-16,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-17,E09,2026-04-17,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-18,E09,2026-04-18,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-19,E09,2026-04-19,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-20,E09,2026-04-20,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-21,E09,2026-04-21,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-22,E09,2026-04-22,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-23,E09,2026-04-23,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-24,E09,2026-04-24,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-25,E09,2026-04-25,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-26,E09,2026-04-26,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-27,E09,2026-04-27,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-28,E09,2026-04-28,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-29,E09,2026-04-29,EMPTY,,1500,OTA,f,1,0,,
E09_2026-04-30,E09,2026-04-30,EMPTY,,1500,OTA,f,1,0,,
E09_2026-05-01,E09,2026-05-01,EMPTY,,1500,OTA,f,1,0,,
E09_2026-05-02,E09,2026-05-02,EMPTY,,1500,OTA,f,1,0,,
E09_2026-05-03,E09,2026-05-03,EMPTY,,1500,OTA,f,1,0,,
E09_2026-05-04,E09,2026-05-04,EMPTY,,1500,OTA,f,1,0,,
E09_2026-05-05,E09,2026-05-05,EMPTY,,1500,OTA,f,1,0,,
E09_2026-05-06,E09,2026-05-06,EMPTY,,1500,OTA,f,1,0,,
E09_2026-05-07,E09,2026-05-07,EMPTY,,1500,OTA,f,1,0,,
E09_2026-05-08,E09,2026-05-08,EMPTY,,1500,OTA,f,1,0,,
E09_2026-05-09,E09,2026-05-09,EMPTY,,1500,OTA,f,1,0,,
E09_2026-06-02,E09,2026-06-02,SOFT,2DD14C39,1490,OTA,f,1,0,Booking.com,
E09_2026-06-04,E09,2026-06-04,SOFT,37CC63A1,1620,DIRECT,f,1,0,,
E09_2026-06-05,E09,2026-06-05,SOFT,37CC63A1,1620,DIRECT,f,1,0,,
E09_2026-06-06,E09,2026-06-06,SOFT,37CC63A1,1620,DIRECT,f,1,0,,
E09_2026-06-07,E09,2026-06-07,SOFT,37CC63A1,1620,DIRECT,f,1,0,,
E09_2026-06-08,E09,2026-06-08,SOFT,37CC63A1,1620,DIRECT,f,1,0,,
E09_2026-06-09,E09,2026-06-09,SOFT,D827F1E8,1410,OTA,f,1,0,Hotels.com,
E09_2026-06-12,E09,2026-06-12,SOFT,38299F49,1390,OTA,f,1,0,Travelocity,
E09_2026-06-15,E09,2026-06-15,SOFT,AC34EC0B,1580,DIRECT,f,1,0,,
E09_2026-06-17,E09,2026-06-17,SOFT,445D135E,1510,DIRECT,f,1,0,,
E09_2026-06-18,E09,2026-06-18,SOFT,445D135E,1510,DIRECT,f,1,0,,
E09_2026-06-20,E09,2026-06-20,SOFT,D8F1FFB8,1480,DIRECT,f,1,0,,
E09_2026-06-22,E09,2026-06-22,SOFT,F6771F8D,1440,OTA,f,1,0,Travelocity,
E09_2026-06-24,E09,2026-06-24,SOFT,1CD314D1,1460,DIRECT,f,1,0,,
E09_2026-06-25,E09,2026-06-25,SOFT,1CD314D1,1460,DIRECT,f,1,0,,
E09_2026-06-26,E09,2026-06-26,SOFT,1CD314D1,1460,DIRECT,f,1,0,,
E09_2026-06-27,E09,2026-06-27,SOFT,915BC9AE,1450,OTA,f,1,0,Booking.com,
E10_2026-04-10,E10,2026-04-10,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-11,E10,2026-04-11,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-12,E10,2026-04-12,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-13,E10,2026-04-13,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-14,E10,2026-04-14,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-15,E10,2026-04-15,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-16,E10,2026-04-16,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-17,E10,2026-04-17,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-18,E10,2026-04-18,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-19,E10,2026-04-19,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-20,E10,2026-04-20,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-21,E10,2026-04-21,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-22,E10,2026-04-22,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-23,E10,2026-04-23,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-24,E10,2026-04-24,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-25,E10,2026-04-25,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-26,E10,2026-04-26,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-27,E10,2026-04-27,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-28,E10,2026-04-28,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-29,E10,2026-04-29,EMPTY,,1500,OTA,f,1,0,,
E10_2026-04-30,E10,2026-04-30,EMPTY,,1500,OTA,f,1,0,,
E10_2026-05-01,E10,2026-05-01,EMPTY,,1500,OTA,f,1,0,,
E10_2026-05-02,E10,2026-05-02,EMPTY,,1500,OTA,f,1,0,,
E10_2026-05-03,E10,2026-05-03,EMPTY,,1500,OTA,f,1,0,,
E10_2026-05-04,E10,2026-05-04,EMPTY,,1500,OTA,f,1,0,,
E10_2026-05-05,E10,2026-05-05,EMPTY,,1500,OTA,f,1,0,,
E10_2026-05-06,E10,2026-05-06,EMPTY,,1500,OTA,f,1,0,,
E10_2026-05-07,E10,2026-05-07,EMPTY,,1500,OTA,f,1,0,,
E10_2026-05-08,E10,2026-05-08,EMPTY,,1500,OTA,f,1,0,,
E10_2026-05-09,E10,2026-05-09,EMPTY,,1500,OTA,f,1,0,,
E11_2026-04-11,E11,2026-04-11,EMPTY,,1500,OTA,f,1,0,,
E11_2026-04-12,E11,2026-04-12,EMPTY,,1500,OTA,f,1,0,,
E11_2026-04-20,E11,2026-04-20,EMPTY,,1500,OTA,f,1,0,,
E11_2026-04-21,E11,2026-04-21,EMPTY,,1500,OTA,f,1,0,,
E11_2026-04-22,E11,2026-04-22,EMPTY,,1500,OTA,f,1,0,,
E11_2026-04-23,E11,2026-04-23,EMPTY,,1500,OTA,f,1,0,,
E11_2026-04-24,E11,2026-04-24,EMPTY,,1500,OTA,f,1,0,,
E11_2026-04-25,E11,2026-04-25,EMPTY,,1500,OTA,f,1,0,,
E11_2026-04-26,E11,2026-04-26,EMPTY,,1500,OTA,f,1,0,,
E11_2026-04-27,E11,2026-04-27,EMPTY,,1500,OTA,f,1,0,,
E11_2026-04-28,E11,2026-04-28,EMPTY,,1500,OTA,f,1,0,,
E11_2026-04-29,E11,2026-04-29,EMPTY,,1500,OTA,f,1,0,,
E11_2026-04-30,E11,2026-04-30,EMPTY,,1500,OTA,f,1,0,,
E11_2026-05-01,E11,2026-05-01,EMPTY,,1500,OTA,f,1,0,,
E11_2026-05-02,E11,2026-05-02,EMPTY,,1500,OTA,f,1,0,,
E11_2026-05-03,E11,2026-05-03,EMPTY,,1500,OTA,f,1,0,,
E11_2026-05-04,E11,2026-05-04,EMPTY,,1500,OTA,f,1,0,,
E11_2026-05-31,E11,2026-05-31,SOFT,73FBD0A2,1540,DIRECT,f,1,0,,
E11_2026-06-03,E11,2026-06-03,SOFT,90F200AE,1490,OTA,f,1,0,Hotels.com,
E11_2026-06-05,E11,2026-06-05,SOFT,B76762D1,1480,OTA,f,1,0,Expedia,
E11_2026-06-06,E11,2026-06-06,SOFT,B76762D1,1480,OTA,f,1,0,Expedia,
E11_2026-06-10,E11,2026-06-10,SOFT,276B70DB,1440,OTA,f,1,0,Booking.com,
E11_2026-06-11,E11,2026-06-11,SOFT,276B70DB,1440,OTA,f,1,0,Booking.com,
E11_2026-06-12,E11,2026-06-12,SOFT,276B70DB,1440,OTA,f,1,0,Booking.com,
E11_2026-06-13,E11,2026-06-13,SOFT,9ED0FF10,1410,OTA,f,1,0,Travelocity,
E11_2026-06-14,E11,2026-06-14,SOFT,9ED0FF10,1410,OTA,f,1,0,Travelocity,
E11_2026-06-18,E11,2026-06-18,SOFT,28E21225,1450,OTA,f,1,0,Orbitz,
E11_2026-06-19,E11,2026-06-19,SOFT,28E21225,1450,OTA,f,1,0,Orbitz,
E11_2026-06-20,E11,2026-06-20,SOFT,214C6326,1380,OTA,f,1,0,Priceline,
E11_2026-06-21,E11,2026-06-21,SOFT,30BF4389,1390,OTA,f,1,0,Orbitz,
E11_2026-06-23,E11,2026-06-23,SOFT,E3689C1F,1470,DIRECT,f,1,0,,
E11_2026-06-28,E11,2026-06-28,SOFT,952AD93E,1500,OTA,f,1,0,Booking.com,
E11_2026-06-29,E11,2026-06-29,SOFT,952AD93E,1500,OTA,f,1,0,Booking.com,
E12_2026-05-02,E12,2026-05-02,EMPTY,,1500,DIRECT,f,1,0,,
E12_2026-05-03,E12,2026-05-03,EMPTY,,1500,DIRECT,f,1,0,,
E12_2026-05-04,E12,2026-05-04,EMPTY,,1500,DIRECT,f,1,0,,
E12_2026-05-05,E12,2026-05-05,EMPTY,,1500,DIRECT,f,1,0,,
E12_2026-05-06,E12,2026-05-06,EMPTY,,1500,DIRECT,f,1,0,,
E12_2026-05-07,E12,2026-05-07,EMPTY,,1500,DIRECT,f,1,0,,
E12_2026-05-08,E12,2026-05-08,EMPTY,,1500,DIRECT,f,1,0,,
E12_2026-05-09,E12,2026-05-09,EMPTY,,1500,DIRECT,f,1,0,,
E12_2026-05-10,E12,2026-05-10,EMPTY,,1500,DIRECT,f,1,0,,
E12_2026-05-11,E12,2026-05-11,EMPTY,,1500,DIRECT,f,1,0,,
E12_2026-05-12,E12,2026-05-12,EMPTY,,1500,DIRECT,f,1,0,,
E12_2026-05-13,E12,2026-05-13,EMPTY,,1500,DIRECT,f,1,0,,
E12_2026-05-14,E12,2026-05-14,EMPTY,,1500,DIRECT,f,1,0,,
E12_2026-05-15,E12,2026-05-15,EMPTY,,1500,DIRECT,f,1,0,,
E12_2026-05-16,E12,2026-05-16,EMPTY,,1500,DIRECT,f,1,0,,
E12_2026-05-28,E12,2026-05-28,EMPTY,,1500,DIRECT,f,1,0,,
E12_2026-05-29,E12,2026-05-29,EMPTY,,1500,DIRECT,f,1,0,,
E12_2026-05-31,E12,2026-05-31,SOFT,DDDC11A5,1550,DIRECT,f,1,0,,
E12_2026-05-30,E12,2026-05-30,SOFT,722E8F06,1480,OTA,f,1,0,Travelocity,
E12_2026-06-01,E12,2026-06-01,SOFT,DDDC11A5,1550,DIRECT,f,1,0,,
E12_2026-06-02,E12,2026-06-02,SOFT,DDDC11A5,1550,DIRECT,f,1,0,,
E12_2026-06-03,E12,2026-06-03,SOFT,DDDC11A5,1550,DIRECT,f,1,0,,
E12_2026-06-04,E12,2026-06-04,SOFT,C8BFB883,1490,OTA,f,1,0,Orbitz,
E12_2026-06-05,E12,2026-06-05,SOFT,C8BFB883,1490,OTA,f,1,0,Orbitz,
E12_2026-06-06,E12,2026-06-06,SOFT,C8BFB883,1490,OTA,f,1,0,Orbitz,
E12_2026-06-07,E12,2026-06-07,SOFT,C8BFB883,1490,OTA,f,1,0,Orbitz,
E12_2026-06-08,E12,2026-06-08,SOFT,87CB479F,1500,OTA,f,1,0,Orbitz,
E12_2026-06-09,E12,2026-06-09,SOFT,87CB479F,1500,OTA,f,1,0,Orbitz,
E12_2026-06-10,E12,2026-06-10,SOFT,87CB479F,1500,OTA,f,1,0,Orbitz,
E12_2026-06-11,E12,2026-06-11,SOFT,87CB479F,1500,OTA,f,1,0,Orbitz,
E12_2026-06-12,E12,2026-06-12,SOFT,87CB479F,1500,OTA,f,1,0,Orbitz,
E12_2026-06-13,E12,2026-06-13,SOFT,5DBE4005,1470,OTA,f,1,0,Orbitz,
E12_2026-06-16,E12,2026-06-16,SOFT,E0CC1740,1580,DIRECT,f,1,0,,
E12_2026-06-17,E12,2026-06-17,SOFT,E0CC1740,1580,DIRECT,f,1,0,,
E12_2026-06-18,E12,2026-06-18,SOFT,E0CC1740,1580,DIRECT,f,1,0,,
E12_2026-06-19,E12,2026-06-19,SOFT,E0CC1740,1580,DIRECT,f,1,0,,
E12_2026-06-20,E12,2026-06-20,SOFT,4EFA3925,1480,DIRECT,f,1,0,,
E12_2026-06-21,E12,2026-06-21,SOFT,4EFA3925,1480,DIRECT,f,1,0,,
E12_2026-06-24,E12,2026-06-24,SOFT,FC4EDFC6,1400,OTA,f,1,0,Booking.com,
E12_2026-06-26,E12,2026-06-26,SOFT,FD0F066F,1420,OTA,f,1,0,Priceline,
E12_2026-06-27,E12,2026-06-27,SOFT,FD0F066F,1420,OTA,f,1,0,Priceline,
E12_2026-06-28,E12,2026-06-28,SOFT,FD0F066F,1420,OTA,f,1,0,Priceline,
E12_2026-06-29,E12,2026-06-29,SOFT,591EB698,1390,OTA,f,1,0,Hotels.com,
E13_2026-06-02,E13,2026-06-02,SOFT,EBE162AD,1610,DIRECT,f,1,0,,
E13_2026-06-04,E13,2026-06-04,SOFT,113F4C53,1570,DIRECT,f,1,0,,
E13_2026-06-05,E13,2026-06-05,SOFT,61DD300F,1540,DIRECT,f,1,0,,
E13_2026-06-06,E13,2026-06-06,SOFT,61DD300F,1540,DIRECT,f,1,0,,
E13_2026-05-31,E13,2026-05-31,EMPTY,,1500,DIRECT,f,1,0,,
E13_2026-06-01,E13,2026-06-01,EMPTY,,1500,DIRECT,f,1,0,,
E13_2026-06-03,E13,2026-06-03,EMPTY,,1500,DIRECT,f,1,0,,
E13_2026-06-08,E13,2026-06-08,EMPTY,,1500,DIRECT,f,1,0,,
E13_2026-06-16,E13,2026-06-16,EMPTY,,1500,DIRECT,f,1,0,,
E13_2026-06-21,E13,2026-06-21,EMPTY,,1500,DIRECT,f,1,0,,
E13_2026-06-15,E13,2026-06-15,SOFT,0D33565C,1400,OTA,f,1,0,Priceline,
E13_2026-06-17,E13,2026-06-17,SOFT,619591B6,1440,OTA,f,1,0,Travelocity,
E13_2026-06-18,E13,2026-06-18,SOFT,619591B6,1440,OTA,f,1,0,Travelocity,
E14_2026-05-31,E14,2026-05-31,SOFT,470FDB54,1440,OTA,f,1,0,Travelocity,
E14_2026-06-03,E14,2026-06-03,EMPTY,,1500,DIRECT,f,1,0,,
E14_2026-06-05,E14,2026-06-05,EMPTY,,1500,DIRECT,f,1,0,,
E14_2026-06-06,E14,2026-06-06,SOFT,0D57B6EB,1540,DIRECT,f,1,0,,
E14_2026-06-09,E14,2026-06-09,EMPTY,,1500,DIRECT,f,1,0,,
E14_2026-06-10,E14,2026-06-10,EMPTY,,1500,DIRECT,f,1,0,,
E14_2026-06-07,E14,2026-06-07,SOFT,0D57B6EB,1540,DIRECT,f,1,0,,
E14_2026-06-11,E14,2026-06-11,EMPTY,,1500,DIRECT,f,1,0,,
E14_2026-06-14,E14,2026-06-14,EMPTY,,1500,DIRECT,f,1,0,,
E14_2026-06-15,E14,2026-06-15,EMPTY,,1500,DIRECT,f,1,0,,
E14_2026-06-16,E14,2026-06-16,EMPTY,,1500,DIRECT,f,1,0,,
E14_2026-06-18,E14,2026-06-18,EMPTY,,1500,DIRECT,f,1,0,,
E14_2026-06-08,E14,2026-06-08,SOFT,0D57B6EB,1540,DIRECT,f,1,0,,
E14_2026-06-12,E14,2026-06-12,SOFT,DA9F5CAF,1460,DIRECT,f,1,0,,
E14_2026-06-27,E14,2026-06-27,SOFT,6E5AC48A,1540,DIRECT,f,1,0,,
E14_2026-06-28,E14,2026-06-28,SOFT,6E5AC48A,1540,DIRECT,f,1,0,,
E14_2026-06-29,E14,2026-06-29,SOFT,6E5AC48A,1540,DIRECT,f,1,0,,
D06_2026-04-26,D06,2026-04-26,EMPTY,,5500,OTA,f,1,0,,
D06_2026-04-27,D06,2026-04-27,EMPTY,,5500,OTA,f,1,0,,
D06_2026-04-28,D06,2026-04-28,EMPTY,,5500,OTA,f,1,0,,
D06_2026-04-29,D06,2026-04-29,EMPTY,,5500,OTA,f,1,0,,
D06_2026-04-30,D06,2026-04-30,EMPTY,,5500,OTA,f,1,0,,
D06_2026-05-01,D06,2026-05-01,EMPTY,,5500,OTA,f,1,0,,
D02_2026-04-30,D02,2026-04-30,EMPTY,,5000,DIRECT,f,1,0,,
D02_2026-05-01,D02,2026-05-01,EMPTY,,5000,DIRECT,f,1,0,,
D02_2026-05-03,D02,2026-05-03,EMPTY,,5000,OTA,f,1,0,,
D06_2026-05-03,D06,2026-05-03,EMPTY,,5500,OTA,f,1,0,,
D02_2026-05-04,D02,2026-05-04,SOFT,BKD9D,5000,OTA,f,1,0,,
D02_2026-05-05,D02,2026-05-05,SOFT,BKD9D,5000,OTA,f,1,0,,
D02_2026-05-06,D02,2026-05-06,SOFT,BKD9D,5000,OTA,f,1,0,,
D06_2026-05-04,D06,2026-05-04,SOFT,BKD4E,5500,OTA,f,1,0,,
D06_2026-05-05,D06,2026-05-05,SOFT,BKD4E,5500,OTA,f,1,0,,
D06_2026-05-06,D06,2026-05-06,SOFT,BKD4E,5500,OTA,f,1,0,,
D08_2026-04-14,D08,2026-04-14,EMPTY,,6000,OTA,t,1,0,,
D08_2026-04-13,D08,2026-04-13,EMPTY,,6000,OTA,f,1,0,,
D05_2026-04-14,D05,2026-04-14,SOFT,BKD1A,5500,OTA,f,1,0,,
D01_2026-04-14,D01,2026-04-14,SOFT,BKD6B,5000,OTA,f,1,0,,
D06_2026-04-23,D06,2026-04-23,EMPTY,,5500,DIRECT,f,1,0,,
D06_2026-04-24,D06,2026-04-24,EMPTY,,5500,DIRECT,f,1,0,,
D06_2026-04-17,D06,2026-04-17,SOFT,BKD1B,5500,OTA,f,1,0,,
D06_2026-04-18,D06,2026-04-18,SOFT,BKD1B,5500,OTA,f,1,0,,
D06_2026-04-20,D06,2026-04-20,SOFT,BKD1B,5500,DIRECT,f,1,0,,
D06_2026-04-21,D06,2026-04-21,SOFT,BKD1B,5500,DIRECT,f,1,0,,
D06_2026-04-22,D06,2026-04-22,SOFT,BKD1B,5500,DIRECT,f,1,0,,
